Iteracion,Temperatura,Calidad,Fase
739900,0.000482,3398.423096,0
740000,0.000444,3398.423096,0
740100,0.000408,3398.423096,0
740200,0.000376,3398.423096,0
740300,0.000345,3398.423096,0
740400,0.000318,3398.423096,0
740500,0.000292,3398.423096,0
740600,0.000269,3398.423096,0
740700,0.000247,3398.423096,0
740800,0.000228,3398.423096,0
740900,0.000209,3398.423096,0
741000,0.000193,3398.423096,0
741100,0.000193,3398.423096,0
741200,0.000177,3398.423096,0
741300,0.000163,3398.423096,0
741400,0.000150,3398.423096,0
741500,0.000138,3398.423096,0
741600,0.000127,3398.423096,0
741700,0.000117,3398.423096,0
741800,0.000108,3398.423096,0
741900,0.000099,3398.423096,0
742000,0.000091,3398.423096,0
742100,0.000084,3398.423096,0
742200,0.000077,3398.423096,0
742300,0.000071,3398.423096,0
742400,0.000065,3398.423096,0
742500,0.000060,3398.423096,0
742600,0.000060,3398.423096,0
742700,0.000055,3398.423096,0
742800,0.000051,3398.423096,0
742900,0.000047,3398.423096,0
743000,0.000043,3398.423096,0
743100,0.000040,3398.423096,0
743200,0.000036,3398.423096,0
743300,0.000033,3398.423096,0
743400,0.000031,3398.423096,0
743500,0.000028,3398.423096,0
743600,0.000026,3398.423096,0
743700,0.000024,3398.423096,0
743800,0.000022,3398.423096,0
743900,0.000020,3398.423096,0
744000,0.000019,3398.423096,0
744100,0.000019,3398.423096,0
744200,0.000017,3398.423096,0
744300,0.000016,3398.423096,0
744400,0.000015,3398.423096,0
744500,0.000013,3398.423096,0
744600,0.000012,3398.423096,0
744700,0.000011,3398.423096,0
744800,0.000010,3398.423096,0
744900,0.000010,3398.423096,0
745000,0.000009,3398.423096,0
745100,0.000008,3398.423096,0
745200,0.000007,3398.423096,0
745300,0.000007,3398.423096,0
745400,0.000006,3398.423096,0
745500,0.000006,3398.423096,0
745600,0.000005,3398.423096,0
745700,0.000005,3398.423096,0
745800,0.000005,3398.423096,0
745900,0.000005,3398.423096,0
746000,0.000004,3398.423096,0
746100,0.000004,3398.423096,0
746200,0.000004,3398.423096,0
746300,0.000003,3398.423096,0
746400,0.000003,3398.423096,0
746500,0.000003,3398.423096,0
746600,0.000003,3398.423096,0
746700,0.000002,3398.423096,0
746800,0.000002,3398.423096,0
746900,0.000002,3398.423096,0
747000,0.000002,3398.423096,0
747100,0.000002,3398.423096,0
747200,0.000002,3398.423096,0
747300,0.000002,3398.423096,0
747400,0.000001,3398.423096,0
747500,0.000001,3398.423096,0
747600,0.000001,3398.423096,0
747700,0.000001,3398.423096,0
747800,0.000001,3398.423096,0
747900,0.000001,3398.423096,0
748000,0.000001,3398.423096,0
748100,0.000001,3398.423096,0
748200,0.000001,3398.423096,0
748300,0.000001,3398.423096,0
748400,0.000001,3398.423096,0
748500,0.000001,3398.423096,0
748600,0.000001,3398.423096,0
748700,0.000001,3398.423096,0
748800,0.000000,3398.423096,0
748900,0.000000,3398.423096,0
749000,0.000000,3398.423096,0
749100,0.000000,3398.423096,0
749200,0.000000,3398.423096,0
749300,0.000000,3398.423096,0
749400,0.000000,3398.423096,0
749500,0.000000,3398.423096,0
749600,0.000000,3398.423096,0
749700,0.000000,3398.423096,0
749800,0.000000,3398.423096,0
749900,0.000000,3398.423096,0
750000,0.000000,3398.423096,0
750100,0.000000,3398.423096,0
750200,0.000000,3398.423096,0
750300,0.000000,3398.423096,0
750400,0.000000,3398.423096,0
750500,0.000000,3398.423096,0
750600,0.000000,3398.423096,0
750700,0.000000,3398.423096,0
750800,0.000000,3398.423096,0
750900,0.000000,3398.423096,0
751000,0.000000,3398.423096,0
751100,0.000000,3398.423096,0
751200,0.000000,3398.423096,0
751300,0.000000,3398.423096,0
751400,0.000000,3398.423096,0
751500,0.000000,3398.423096,0
751600,0.000000,3398.423096,0
751700,0.000000,3398.423096,0
751800,0.000000,3398.423096,0
751900,0.000000,3398.423096,0
752000,0.000000,3398.423096,0
752100,0.000000,3398.423096,0
752200,0.000000,3398.423096,0
752300,0.000000,3398.423096,0
752400,0.000000,3398.423096,0
752500,0.000000,3398.423096,0
752600,0.000000,3398.423096,0
752700,0.000000,3398.423096,0
752800,0.000000,3398.423096,0
752900,0.000000,3398.423096,0
753000,0.000000,3398.423096,0
753100,0.000000,3398.423096,0
753200,0.000000,3398.423096,0
753300,0.000000,3398.423096,0
753400,0.000000,3398.423096,0
753500,0.000000,3398.423096,0
753600,0.000000,3398.423096,0
753700,0.000000,3195.697021,1
753800,154.000000,4058.092773,0
753900,141.680008,3727.622803,0
754000,130.345612,3727.622803,0
754100,119.917961,3727.623047,0
754200,110.324524,3528.676758,0
754300,101.498566,3727.623047,0
754400,93.378685,3321.608154,0
754500,85.908394,3084.506592,0
754600,79.035721,3268.492676,0
754700,72.712868,3727.622803,0
754800,66.895836,3710.579346,0
754900,61.544170,3579.055420,0
755000,61.544170,3380.109619,0
755100,56.620636,3271.512207,0
755200,52.090984,3193.104004,0
755300,47.923706,3380.109619,0
755400,44.089809,3508.614014,0
755500,40.562626,3380.109619,0
755600,37.317616,3084.506592,0
755700,34.332207,3575.904785,0
755800,31.585630,3324.627930,0
755900,29.058781,3321.608154,0
756000,26.734079,3380.109375,0
756100,24.595354,3380.109619,0
756200,22.627726,3345.385010,0
756300,20.817509,3532.390625,0
756400,19.152109,3324.627930,0
756500,19.152109,3579.055664,0
756600,17.619940,3268.492676,0
756700,16.210344,3532.390625,0
756800,14.913517,3380.109375,0
756900,13.720436,3292.269531,0
757000,12.622802,3380.109375,0
757100,11.612978,3469.771729,0
757200,10.683940,3539.339844,0
757300,9.829225,3380.109619,0
757400,9.042887,3380.109619,0
757500,8.319456,3271.512207,0
757600,7.653900,3617.973633,0
757700,7.041588,3271.512207,0
757800,6.478261,3139.988281,0
757900,5.960000,3508.614014,0
758000,5.960000,3380.109619,0
758100,5.483200,3380.109619,0
758200,5.044544,3539.340088,0
758300,4.640981,3486.725098,0
758400,4.269702,3539.340088,0
758500,3.928126,3486.725098,0
758600,3.613876,3539.340088,0
758700,3.324766,3380.109619,0
758800,3.058785,3710.579346,0
758900,2.814082,3508.614014,0
759000,2.588956,3292.269531,0
759100,2.381840,3575.904785,0
759200,2.191292,3193.104004,0
759300,2.015989,3380.109619,0
759400,1.854710,3084.506592,0
759500,1.706333,3321.608154,0
759600,1.706333,3139.988281,0
759700,1.569826,3084.506592,0
759800,1.444240,3528.677002,0
759900,1.328701,3486.725098,0
760000,1.222405,3193.104004,0
760100,1.124613,3345.385010,0
760200,1.034644,3345.385254,0
760300,0.951872,3139.988281,0
760400,0.875722,3292.269531,0
760500,0.805665,3710.579346,0
760600,0.741211,3377.090088,0
760700,0.681915,3380.109619,0
760800,0.627361,3528.677002,0
760900,0.577173,3508.614014,0
761000,0.530999,3380.109375,0
761100,0.530999,3760.313232,0
761200,0.488519,3575.904785,0
761300,0.449437,3380.109619,0
761400,0.413482,3380.109375,0
761500,0.380404,3508.614014,0
761600,0.349971,3380.109619,0
761700,0.321974,3380.109619,0
761800,0.296216,3380.109619,0
761900,0.272519,3380.109619,0
762000,0.250717,3380.109619,0
762100,0.230660,3380.109375,0
762200,0.212207,3539.340088,0
762300,0.195230,3377.090088,0
762400,0.179612,3579.055420,0
762500,0.165243,3380.109375,0
762600,0.165243,3760.313232,0
762700,0.152024,3268.492676,0
762800,0.139862,3084.506592,0
762900,0.128673,3380.109375,0
763000,0.118379,3529.371094,0
763100,0.108909,3271.512207,0
763200,0.100196,3710.579346,0
763300,0.092180,3380.109375,0
763400,0.084806,3400.866699,0
763500,0.078021,3292.269531,0
763600,0.071780,3324.627930,0
763700,0.066037,3508.614014,0
763800,0.060754,3529.371094,0
763900,0.055894,3380.109619,0
764000,0.051422,3380.109619,0
764100,0.047309,3380.109619,0
764200,0.047309,3321.608154,0
764300,0.043524,3380.109619,0
764400,0.040042,3380.109619,0
764500,0.036839,3380.109619,0
764600,0.033892,3400.866699,0
764700,0.031180,3324.627930,0
764800,0.028686,3377.090088,0
764900,0.026391,3084.506592,0
765000,0.024280,3377.090088,0
765100,0.022337,3380.109619,0
765200,0.020550,3292.269531,0
765300,0.018906,3532.390625,0
765400,0.017394,3380.109619,0
765500,0.016002,3380.109375,0
765600,0.014722,3321.608154,0
765700,0.014722,3528.677002,0
765800,0.013544,3380.109619,0
765900,0.012461,3321.608154,0
766000,0.011464,3380.109619,0
766100,0.010547,3380.109619,0
766200,0.009703,3380.109375,0
766300,0.008927,3380.109375,0
766400,0.008213,3380.109375,0
766500,0.007556,3377.090088,0
766600,0.006951,3321.608154,0
766700,0.006395,3139.988281,0
766800,0.005884,3508.614014,0
766900,0.005413,3268.492676,0
767000,0.004980,3321.608154,0
767100,0.004581,3321.608154,0
767200,0.004581,3380.109619,0
767300,0.004215,3324.627930,0
767400,0.003878,3400.866699,0
767500,0.003567,3380.109619,0
767600,0.003282,3271.512207,0
767700,0.003020,3529.371094,0
767800,0.002778,3084.506592,0
767900,0.002556,3380.109619,0
768000,0.002351,3532.390625,0
768100,0.002163,3321.608154,0
768200,0.001990,3380.109619,0
768300,0.001831,3508.614014,0
768400,0.001684,3380.109619,0
768500,0.001550,3380.109619,0
768600,0.001426,3271.512207,0
768700,0.001426,3380.109619,0
768800,0.001312,3380.109619,0
768900,0.001207,3380.109375,0
769000,0.001110,3532.390625,0
769100,0.001021,3380.109619,0
769200,0.000940,3380.109619,0
769300,0.000864,3626.938965,0
769400,0.000795,3084.506592,0
769500,0.000732,3508.614014,0
769600,0.000673,3292.269531,0
769700,0.000619,3380.109619,0
769800,0.000570,3321.608154,0
769900,0.000524,3084.506592,0
770000,0.000482,3271.512207,0
770100,0.000444,3380.109619,0
770200,0.000408,3380.109619,0
770300,0.000408,3321.608154,0
770400,0.000376,3380.109619,0
770500,0.000345,3380.109619,0
770600,0.000318,3532.390625,0
770700,0.000292,3193.104004,0
770800,0.000269,3084.506592,0
770900,0.000247,3380.109619,0
771000,0.000228,3292.269531,0
771100,0.000209,3271.512207,0
771200,0.000193,3380.109375,0
771300,0.000177,3321.608154,0
771400,0.000163,3529.371094,0
771500,0.000150,3532.390625,0
771600,0.000138,3626.938965,0
771700,0.000127,3539.340088,0
771800,0.000127,3380.109619,0
771900,0.000117,3321.608154,0
772000,0.000108,3380.109375,0
772100,0.000099,3271.512207,0
772200,0.000091,3380.109375,0
772300,0.000084,3084.506592,0
772400,0.000077,3380.109619,0
772500,0.000071,3528.676758,0
772600,0.000065,3380.109375,0
772700,0.000060,3529.371094,0
772800,0.000055,3380.109619,0
772900,0.000051,3271.512207,0
773000,0.000047,3710.579346,0
773100,0.000043,3139.988281,0
773200,0.000040,3575.904785,0
773300,0.000040,3345.385254,0
773400,0.000036,3271.512207,0
773500,0.000033,3380.109375,0
773600,0.000031,3529.371094,0
773700,0.000028,3532.390625,0
773800,0.000026,3529.371094,0
773900,0.000024,3508.614014,0
774000,0.000022,3380.109619,0
774100,0.000020,3271.512207,0
774200,0.000019,3292.269531,0
774300,0.000017,3380.109375,0
774400,0.000016,3324.627930,0
774500,0.000015,3380.109375,0
774600,0.000013,3345.385254,0
774700,0.000012,3380.109619,0
774800,0.000011,3321.608154,0
774900,0.000011,3380.109375,0
775000,0.000010,3380.109619,0
775100,0.000010,3380.109619,0
775200,0.000009,3324.627930,0
775300,0.000008,3139.988281,0
775400,0.000007,3380.109619,0
775500,0.000007,3400.866699,0
775600,0.000006,3528.676758,0
775700,0.000006,3532.390625,0
775800,0.000005,3271.512207,0
775900,0.000005,3380.109375,0
776000,0.000005,3532.390625,0
776100,0.000004,3400.866699,0
776200,0.000004,3380.109619,0
776300,0.000004,3380.109619,0
776400,0.000004,3380.109375,0
776500,0.000003,3084.506592,0
776600,0.000003,3380.109375,0
776700,0.000003,3139.988281,0
776800,0.000003,3529.371094,0
776900,0.000002,3579.055664,0
777000,0.000002,3508.614014,0
777100,0.000002,3380.109619,0
777200,0.000002,3271.512207,0
777300,0.000002,3529.371094,0
777400,0.000002,3529.371094,0
777500,0.000001,3529.371094,0
777600,0.000001,3292.269531,0
777700,0.000001,3486.725098,0
777800,0.000001,3380.109619,0
777900,0.000001,3292.269531,0
778000,0.000001,3400.866699,0
778100,0.000001,3380.109375,0
778200,0.000001,3271.512207,0
778300,0.000001,3345.385254,0
778400,0.000001,3400.866699,0
778500,0.000001,3292.269531,0
778600,0.000001,3532.390625,0
778700,0.000001,3380.109619,0
778800,0.000001,3380.109375,0
778900,0.000000,3380.109375,0
779000,0.000000,3324.627930,0
779100,0.000000,3271.512207,0
779200,0.000000,3380.109619,0
779300,0.000000,3084.506592,0
779400,0.000000,3292.269531,0
779500,0.000000,3324.627930,0
779600,0.000000,3321.608154,0
779700,0.000000,3292.269531,0
779800,0.000000,3380.109375,0
779900,0.000000,3508.614014,0
780000,0.000000,3380.109619,0
780100,0.000000,3324.627930,0
780200,0.000000,3292.269531,0
780300,0.000000,3380.109619,0
780400,0.000000,3528.676758,0
780500,0.000000,3380.109619,0
780600,0.000000,3532.390625,0
780700,0.000000,3324.627930,0
780800,0.000000,3321.608154,0
780900,0.000000,3292.269531,0
781000,0.000000,3271.512207,0
781100,0.000000,3532.390625,0
781200,0.000000,3529.371094,0
781300,0.000000,3380.109619,0
781400,0.000000,3380.109619,0
781500,0.000000,3508.614014,0
781600,0.000000,3575.904785,0
781700,0.000000,3380.109619,0
781800,0.000000,3380.109375,0
781900,0.000000,3321.608154,0
782000,0.000000,3321.608154,0
782100,0.000000,3324.627930,0
782200,0.000000,3532.390625,0
782300,0.000000,3532.390625,0
782400,0.000000,3380.109375,0
782500,0.000000,3508.614014,0
782600,0.000000,3380.109619,0
782700,0.000000,3292.269531,0
782800,0.000000,3084.506592,0
782900,0.000000,3321.608154,0
783000,0.000000,3292.269531,0
783100,0.000000,3139.988281,0
783200,0.000000,3271.512207,0
783300,0.000000,3380.109375,0
783400,0.000000,3529.371094,0
783500,0.000000,3380.109619,0
783600,0.000000,3324.627930,0
783700,0.000000,3380.109619,0
783800,0.000000,3028.112793,1
783900,154.000000,3704.553223,0
784000,141.680008,3235.928223,0
784100,141.680008,3242.865723,0
784200,130.345612,3235.928223,0
784300,119.917961,3498.377930,0
784400,110.324524,3277.241211,0
784500,101.498566,2977.846680,0
784600,93.378685,3235.928223,0
784700,85.908394,3201.614990,0
784800,79.035721,3235.928223,0
784900,72.712868,3581.750488,0
785000,66.895836,3581.750977,0
785100,61.544170,3581.750488,0
785200,56.620636,3201.615234,0
785300,52.090984,3506.223145,0
785400,47.923706,3581.750977,0
785500,44.089809,3201.614746,0
785600,40.562626,2977.846680,0
785700,40.562626,3267.198242,0
785800,37.317616,3267.198242,0
785900,34.332207,3471.909668,0
786000,31.585630,3486.105469,0
786100,29.058781,3451.791992,0
786200,26.734079,3252.623047,0
786300,24.595354,3201.614990,0
786400,22.627726,3451.792236,0
786500,20.817509,3471.909668,0
786600,19.152109,3451.791992,0
786700,17.619940,3242.865723,0
786800,16.210344,3201.615234,0
786900,14.913517,3451.792236,0
787000,13.720436,3368.988770,0
787100,12.622802,3201.614990,0
787200,12.622802,3267.198242,0
787300,11.612978,3252.623047,0
787400,10.683940,3201.614746,0
787500,9.829225,3277.240967,0
787600,9.042887,3675.560059,0
787700,8.319456,3277.241211,0
787800,7.653900,3581.750977,0
787900,7.041588,3252.623047,0
788000,6.478261,3201.615234,0
788100,5.960000,3451.791992,0
788200,5.483200,3248.141602,0
788300,5.044544,3248.141602,0
788400,4.640981,3201.614990,0
788500,4.269702,3277.241211,0
788600,3.928126,3201.614990,0
788700,3.928126,3471.909668,0
788800,3.613876,3498.989746,0
788900,3.324766,3201.615234,0
789000,3.058785,3248.141602,0
789100,2.814082,3581.750977,0
789200,2.588956,3471.909912,0
789300,2.381840,3675.560059,0
789400,2.191292,3498.377930,0
789500,2.015989,3201.614990,0
789600,1.854710,3201.614990,0
789700,1.706333,3471.909912,0
789800,1.569826,3201.614990,0
789900,1.444240,3451.791992,0
790000,1.328701,3201.614990,0
790100,1.222405,3675.560547,0
790200,1.222405,3201.614746,0
790300,1.124613,3242.865723,0
790400,1.034644,2977.846680,0
790500,0.951872,3451.791992,0
790600,0.875722,3471.909912,0
790700,0.805665,3248.141602,0
790800,0.741211,3471.909668,0
790900,0.681915,3248.141602,0
791000,0.627361,3471.909668,0
791100,0.577173,3248.141602,0
791200,0.530999,3471.909668,0
791300,0.488519,3471.909912,0
791400,0.449437,3235.928467,0
791500,0.413482,3451.791992,0
791600,0.380404,3267.198242,0
791700,0.349971,3675.560303,0
791800,0.349971,3451.791992,0
791900,0.321974,2977.846680,0
792000,0.296216,3675.560303,0
792100,0.272519,2977.846680,0
792200,0.250717,3201.614746,0
792300,0.230660,3675.560547,0
792400,0.212207,3201.614746,0
792500,0.195230,3201.614990,0
792600,0.179612,3201.615234,0
792700,0.165243,3498.377930,0
792800,0.152024,3451.792236,0
792900,0.139862,3252.623047,0
793000,0.128673,3242.865723,0
793100,0.118379,3201.614990,0
793200,0.108909,3201.614746,0
793300,0.108909,3581.818848,0
793400,0.100196,3471.909668,0
793500,0.092180,3201.614990,0
793600,0.084806,3471.909912,0
793700,0.078021,3277.241211,0
793800,0.071780,3201.614746,0
793900,0.066037,3451.792236,0
794000,0.060754,3471.909668,0
794100,0.055894,3248.141602,0
794200,0.051422,3201.615234,0
794300,0.047309,3498.990234,0
794400,0.043524,2977.846680,0
794500,0.040042,3451.791992,0
794600,0.036839,3277.240967,0
794700,0.033892,3242.865723,0
794800,0.033892,3201.615234,0
794900,0.031180,3498.990234,0
795000,0.028686,3675.560303,0
795100,0.026391,3267.198242,0
795200,0.024280,3277.241211,0
795300,0.022337,3471.909668,0
795400,0.020550,3201.614990,0
795500,0.018906,3252.623047,0
795600,0.017394,3201.614990,0
795700,0.016002,3675.560303,0
795800,0.014722,3242.865723,0
795900,0.013544,3277.241211,0
796000,0.012461,2977.846680,0
796100,0.011464,3277.240967,0
796200,0.010547,2977.846680,0
796300,0.009703,2977.846680,0
796400,0.009703,3471.909668,0
796500,0.008927,3201.614990,0
796600,0.008213,3471.909668,0
796700,0.007556,3242.925049,0
796800,0.006951,3471.909912,0
796900,0.006395,3451.791992,0
797000,0.005884,3675.560303,0
797100,0.005413,3451.791992,0
797200,0.004980,3248.141602,0
797300,0.004581,3471.909912,0
797400,0.004215,3471.909668,0
797500,0.003878,3248.141602,0
797600,0.003567,2977.846680,0
797700,0.003282,2977.846680,0
797800,0.003020,3267.198242,0
797900,0.003020,3248.141602,0
798000,0.002778,3201.615234,0
798100,0.002556,2977.846680,0
798200,0.002351,2977.846680,0
798300,0.002163,3252.623047,0
798400,0.001990,3277.240967,0
798500,0.001831,3451.791992,0
798600,0.001684,3471.909912,0
798700,0.001550,3471.909668,0
798800,0.001426,2977.846680,0
798900,0.001312,3201.614746,0
799000,0.001207,3396.260254,0
799100,0.001110,3471.909912,0
799200,0.001021,3242.865723,0
799300,0.000940,3451.791992,0
799400,0.000940,3471.909668,0
799500,0.000864,3471.909668,0
799600,0.000795,3350.369629,0
799700,0.000732,2977.846680,0
799800,0.000673,3201.614990,0
799900,0.000619,3248.141602,0
800000,0.000570,3201.614990,0
800100,0.000524,3675.560547,0
800200,0.000482,3471.909668,0
800300,0.000444,3201.614746,0
800400,0.000408,3471.909912,0
800500,0.000376,2977.846680,0
800600,0.000345,3451.791992,0
800700,0.000318,3201.614746,0
800800,0.000292,3498.377930,0
800900,0.000292,3471.909668,0
801000,0.000269,3471.909668,0
801100,0.000247,3675.560303,0
801200,0.000228,3201.615234,0
801300,0.000209,3451.791992,0
801400,0.000193,3451.791992,0
801500,0.000177,3277.241211,0
801600,0.000163,3471.909668,0
801700,0.000150,3471.909668,0
801800,0.000138,3498.990234,0
801900,0.000127,3451.791992,0
802000,0.000117,3201.614990,0
802100,0.000108,3201.614746,0
802200,0.000099,3471.909668,0
802300,0.000091,3675.560059,0
802400,0.000084,3675.560059,0
802500,0.000084,3267.198242,0
802600,0.000077,3471.909668,0
802700,0.000071,3267.198242,0
802800,0.000065,3451.791992,0
802900,0.000060,3471.909668,0
803000,0.000055,3471.909668,0
803100,0.000051,3471.909668,0
803200,0.000047,3471.909668,0
803300,0.000043,3451.791992,0
803400,0.000040,3267.198242,0
803500,0.000036,3201.614746,0
803600,0.000033,3201.614746,0
803700,0.000031,2977.846680,0
803800,0.000028,3248.141602,0
803900,0.000026,3201.614746,0
804000,0.000026,3242.865723,0
804100,0.000024,3201.614746,0
804200,0.000022,3201.614746,0
804300,0.000020,3471.909668,0
804400,0.000019,3471.909668,0
804500,0.000017,3201.614990,0
804600,0.000016,3471.909668,0
804700,0.000015,3201.614746,0
804800,0.000013,3451.791992,0
804900,0.000012,3471.909668,0
805000,0.000011,3451.791992,0
805100,0.000010,3350.369629,0
805200,0.000010,3451.791992,0
805300,0.000009,3451.791992,0
805400,0.000008,3451.791992,0
805500,0.000008,3201.614746,0
805600,0.000007,3675.560059,0
805700,0.000007,3201.614746,0
805800,0.000006,3201.614990,0
805900,0.000006,2977.846680,0
806000,0.000005,3675.560303,0
806100,0.000005,3201.614746,0
806200,0.000005,3471.909668,0
806300,0.000004,3252.623047,0
806400,0.000004,3675.560059,0
806500,0.000004,2977.846680,0
806600,0.000003,3235.928467,0
806700,0.000003,3498.990234,0
806800,0.000003,3201.614990,0
806900,0.000003,3248.141602,0
807000,0.000002,3471.909668,0
807100,0.000002,3451.791992,0
807200,0.000002,3675.560059,0
807300,0.000002,3451.791992,0
807400,0.000002,3675.560303,0
807500,0.000002,3248.141602,0
807600,0.000002,3675.560059,0
807700,0.000001,3201.614746,0
807800,0.000001,3201.614746,0
807900,0.000001,3471.909668,0
808000,0.000001,3451.791992,0
808100,0.000001,3201.614746,0
808200,0.000001,2977.846680,0
808300,0.000001,3451.791992,0
808400,0.000001,2977.846680,0
808500,0.000001,3248.141602,0
808600,0.000001,3201.614746,0
808700,0.000001,3396.260254,0
808800,0.000001,3581.750977,0
808900,0.000001,2977.846680,0
809000,0.000001,3451.791992,0
809100,0.000000,3498.990234,0
809200,0.000000,3451.791992,0
809300,0.000000,3235.928467,0
809400,0.000000,3675.560059,0
809500,0.000000,3471.909668,0
809600,0.000000,3471.909668,0
809700,0.000000,3451.791992,0
809800,0.000000,3451.791992,0
809900,0.000000,3451.791992,0
810000,0.000000,3471.909668,0
810100,0.000000,3471.909668,0
810200,0.000000,3451.791992,0
810300,0.000000,3498.378418,0
810400,0.000000,3451.791992,0
810500,0.000000,3235.928467,0
810600,0.000000,3675.560303,0
810700,0.000000,3201.614990,0
810800,0.000000,3242.925049,0
810900,0.000000,3248.141602,0
811000,0.000000,3201.614746,0
811100,0.000000,3471.909668,0
811200,0.000000,3675.560059,0
811300,0.000000,3451.791992,0
811400,0.000000,3471.909668,0
811500,0.000000,3675.560303,0
811600,0.000000,3201.614990,0
811700,0.000000,3201.614746,0
811800,0.000000,3451.791992,0
811900,0.000000,3201.614746,0
812000,0.000000,3248.141602,0
812100,0.000000,3242.925049,0
812200,0.000000,3396.260254,0
812300,0.000000,3451.791992,0
812400,0.000000,3451.791992,0
812500,0.000000,3451.791992,0
812600,0.000000,2977.846680,0
812700,0.000000,3675.560059,0
812800,0.000000,3248.141602,0
812900,0.000000,3471.909668,0
813000,0.000000,2977.846680,0
813100,0.000000,3451.791992,0
813200,0.000000,3201.614746,0
813300,0.000000,3201.614746,0
813400,0.000000,3675.560303,0
813500,0.000000,3451.791992,0
813600,0.000000,3451.791992,0
813700,0.000000,3201.614746,0
813800,0.000000,3201.614990,0
813900,0.000000,3675.560059,0
814000,0.000000,3201.874023,1
814100,154.000000,3082.619629,0
814200,141.680008,3201.615234,0
814300,130.345612,3201.615234,0
814400,119.917961,3201.615234,0
814500,110.324524,3201.615234,0
814600,101.498566,3201.615234,0
814700,93.378685,3201.615234,0
814800,93.378685,3201.615234,0
814900,85.908394,3201.615234,0
815000,79.035721,3201.615234,0
815100,72.712868,3201.615234,0
815200,66.895836,3201.615234,0
815300,61.544170,3201.615234,0
815400,56.620636,3201.615234,0
815500,52.090984,3201.615234,0
815600,47.923706,3201.615234,0
815700,44.089809,3201.615234,0
815800,40.562626,3201.615234,0
815900,37.317616,3201.615234,0
816000,34.332207,3201.615234,0
816100,31.585630,3201.615234,0
816200,29.058781,3201.615234,0
816300,26.734079,3201.615234,0
816400,26.734079,3201.615234,0
816500,24.595354,3201.615234,0
816600,22.627726,3201.615234,0
816700,20.817509,3201.615234,0
816800,19.152109,3201.615234,0
816900,17.619940,3201.615234,0
817000,16.210344,3201.615234,0
817100,14.913517,3201.615234,0
817200,13.720436,3201.615234,0
817300,12.622802,3201.615234,0
817400,11.612978,3201.615234,0
817500,10.683940,3201.615234,0
817600,9.829225,3201.615234,0
817700,9.042887,3201.615234,0
817800,8.319456,3201.615234,0
817900,8.319456,3201.615234,0
818000,7.653900,3201.615234,0
818100,7.041588,3201.615234,0
818200,6.478261,3201.615234,0
818300,5.960000,3201.615234,0
818400,5.483200,3201.615234,0
818500,5.044544,3201.615234,0
818600,4.640981,3201.615234,0
818700,4.269702,3201.615234,0
818800,3.928126,3201.615234,0
818900,3.613876,3201.615234,0
819000,3.324766,3201.615234,0
819100,3.058785,3201.615234,0
819200,2.814082,3201.615234,0
819300,2.588956,3201.615234,0
819400,2.588956,3201.615234,0
819500,2.381840,3201.615234,0
819600,2.191292,3201.615234,0
819700,2.015989,3201.615234,0
819800,1.854710,3201.615234,0
819900,1.706333,3201.615234,0
820000,1.569826,3201.615234,0
820100,1.444240,3201.615234,0
820200,1.328701,3201.615234,0
820300,1.222405,3201.615234,0
820400,1.124613,3201.615234,0
820500,1.034644,3201.615234,0
820600,0.951872,3201.615234,0
820700,0.875722,3201.615234,0
820800,0.805665,3201.615234,0
820900,0.741211,3201.615234,0
821000,0.741211,3201.615234,0
821100,0.681915,3201.615234,0
821200,0.627361,3201.615234,0
821300,0.577173,3201.615234,0
821400,0.530999,3201.615234,0
821500,0.488519,3201.615234,0
821600,0.449437,3201.615234,0
821700,0.413482,3201.615234,0
821800,0.380404,3201.615234,0
821900,0.349971,3201.615234,0
822000,0.321974,3201.615234,0
822100,0.296216,3201.615234,0
822200,0.272519,3201.615234,0
822300,0.250717,3201.615234,0
822400,0.230660,3201.615234,0
822500,0.230660,3201.615234,0
822600,0.212207,3201.615234,0
822700,0.195230,3201.615234,0
822800,0.179612,3201.615234,0
822900,0.165243,3201.615234,0
823000,0.152024,3201.615234,0
823100,0.139862,3201.615234,0
823200,0.128673,3201.615234,0
823300,0.118379,3201.615234,0
823400,0.108909,3201.615234,0
823500,0.100196,3201.615234,0
823600,0.092180,3201.615234,0
823700,0.084806,3201.615234,0
823800,0.078021,3201.615234,0
823900,0.071780,3201.615234,0
824000,0.071780,3201.615234,0
824100,0.066037,3201.615234,0
824200,0.060754,3201.615234,0
824300,0.055894,3201.615234,0
824400,0.051422,3201.615234,0
824500,0.047309,3201.615234,0
824600,0.043524,3201.615234,0
824700,0.040042,3201.615234,0
824800,0.036839,3201.615234,0
824900,0.033892,3201.615234,0
825000,0.031180,3201.615234,0
825100,0.028686,3201.615234,0
825200,0.026391,3201.615234,0
825300,0.024280,3201.615234,0
825400,0.022337,3201.615234,0
825500,0.022337,3201.615234,0
825600,0.020550,3201.615234,0
825700,0.018906,3201.615234,0
825800,0.017394,3201.615234,0
825900,0.016002,3201.615234,0
826000,0.014722,3201.615234,0
826100,0.013544,3201.615234,0
826200,0.012461,3201.615234,0
826300,0.011464,3201.615234,0
826400,0.010547,3201.615234,0
826500,0.009703,3201.615234,0
826600,0.008927,3201.615234,0
826700,0.008213,3201.615234,0
826800,0.007556,3201.615234,0
826900,0.006951,3201.615234,0
827000,0.006395,3201.615234,0
827100,0.006395,3201.615234,0
